41.854057 9.987109 -82.670898 0.000000 0.000000  1
41.855816 10.002195 -82.735970 0.000000 0.000000  1
41.857578 10.017236 -82.800980 0.000000 0.000000  1
41.859341 10.032233 -82.865944 0.000000 0.000000  1
41.861107 10.047185 -82.930847 0.000000 0.000000  1
41.862877 10.062091 -82.995697 0.000000 0.000000  1
41.864647 10.076957 -83.060501 0.000000 0.000000  1
41.866425 10.091773 -83.125237 0.000000 0.000000  1
41.868202 10.106545 -83.189926 0.000000 0.000000  1
41.869976 10.121276 -83.254562 0.000000 0.000000  1
41.871758 10.135964 -83.319153 0.000000 0.000000  1
41.873539 10.150606 -83.383682 0.000000 0.000000  1
41.875328 10.165202 -83.448158 0.000000 0.000000  1
41.877121 10.179755 -83.512581 0.000000 0.000000  1
41.878910 10.194263 -83.576950 0.000000 0.000000  1
41.880703 10.208730 -83.641273 0.000000 0.000000  1
41.882496 10.223149 -83.705536 0.000000 0.000000  1
41.884296 10.237527 -83.769753 0.000000 0.000000  1
41.886097 10.251860 -83.833916 0.000000 0.000000  1
41.887901 10.266148 -83.898018 0.000000 0.000000  1
41.889709 10.280395 -83.962082 0.000000 0.000000  1
41.891518 10.294596 -84.026085 0.000000 0.000000  1
41.893330 10.308750 -84.090034 0.000000 0.000000  1
41.895138 10.322866 -84.153938 0.000000 0.000000  1
41.896957 10.336935 -84.217789 0.000000 0.000000  1
41.898777 10.350960 -84.281586 0.000000 0.000000  1
41.900597 10.364943 -84.345329 0.000000 0.000000  1
41.902424 10.378881 -84.409027 0.000000 0.000000  1
41.904247 10.392774 -84.472664 0.000000 0.000000  1
41.906075 10.406624 -84.536255 0.000000 0.000000  1
41.907909 10.420432 -84.599800 0.000000 0.000000  1
41.909740 10.434194 -84.663284 0.000000 0.000000  1
41.911579 10.447914 -84.726723 0.000000 0.000000  1
41.913418 10.461590 -84.790108 0.000000 0.000000  1
41.915260 10.475223 -84.853447 0.000000 0.000000  1
41.917107 10.488811 -84.916733 0.000000 0.000000  1
41.918949 10.502356 -84.979965 0.000000 0.000000  1
41.920799 10.515858 -85.043152 0.000000 0.000000  1
41.922649 10.529316 -85.106285 0.000000 0.000000  1
41.924507 10.542729 -85.169365 0.000000 0.000000  1
41.926365 10.556098 -85.232391 0.000000 0.000000  1
41.928223 10.569428 -85.295380 0.000000 0.000000  1
41.930088 10.582713 -85.358315 0.000000 0.000000  1
41.931950 10.595954 -85.421196 0.000000 0.000000  1
41.933819 10.609148 -85.484024 0.000000 0.000000  1
41.935692 10.622300 -85.546799 0.000000 0.000000  1
41.937565 10.635412 -85.609535 0.000000 0.000000  1
41.939442 10.648482 -85.672226 0.000000 0.000000  1
41.941319 10.661506 -85.734856 0.000000 0.000000  1
41.943199 10.674485 -85.797440 0.000000 0.000000  1
41.945080 10.687421 -85.859970 0.000000 0.000000  1
41.946972 10.700315 -85.922455 0.000000 0.000000  1
41.948856 10.713165 -85.984886 0.000000 0.000000  1
41.950752 10.725971 -86.047272 0.000000 0.000000  1
41.952644 10.738736 -86.109612 0.000000 0.000000  1
41.954540 10.751457 -86.171898 0.000000 0.000000  1
41.956440 10.764135 -86.234138 0.000000 0.000000  1
41.958340 10.776769 -86.296326 0.000000 0.000000  1
41.960251 10.789361 -86.358467 0.000000 0.000000  1
41.962158 10.801910 -86.420563 0.000000 0.000000  1
41.964069 10.814415 -86.482605 0.000000 0.000000  1
41.965981 10.826878 -86.544601 0.000000 0.000000  1
41.967896 10.839295 -86.606544 0.000000 0.000000  1
41.969814 10.851673 -86.668449 0.000000 0.000000  1
41.971741 10.864005 -86.730293 0.000000 0.000000  1
41.973663 10.876296 -86.792099 0.000000 0.000000  1
41.975590 10.888543 -86.853851 0.000000 0.000000  1
41.977520 10.900746 -86.915558 0.000000 0.000000  1
41.979454 10.912908 -86.977219 0.000000 0.000000  1
41.981388 10.925026 -87.038826 0.000000 0.000000  1
41.983330 10.937100 -87.100388 0.000000 0.000000  1
